ozma_of_oz_09_f000066|and a wonderful sawhorse that had been brought to life by means of a magic powder.|and a wonderful sawhorse that had been brought to life by means of a magic powder.
ozma_of_oz_09_f000067|The Scarecrow and the Tin Woodman had also assisted her; but the Cowardly Lion, who ruled the great forest as the King of Beasts, knew nothing of Ozma until after she became the reigning princess of Oz.|The Scarecrow and the Tin Woodman had also assisted her; but the Cowardly Lion, who ruled the great forest as the King of Beasts, knew nothing of Ozma until after she became the reigning princess of Oz.
ozma_of_oz_09_f000068|Then he journeyed to the Emerald City to see her, and on hearing she was about to visit the Land of Ev to set free the royal family of that country,|Then he journeyed to the Emerald City to see her, and on hearing she was about to visit the Land of Ev to set free the royal family of that country,
ozma_of_oz_09_f000069|the Cowardly Lion begged to go with her, and brought along his friend, the Hungry Tiger, as well.|the Cowardly Lion begged to go with her, and brought along his friend, the Hungry Tiger, as well.
ozma_of_oz_09_f000070|Having heard this story, Dorothy related to them her own adventures, and then went out with her friends to find the Sawhorse, which Ozma had caused to be shod with plates of gold,|Having heard this story, Dorothy related to them her own adventures, and then went out with her friends to find the Sawhorse, which Ozma had caused to be shod with plates of gold,
ozma_of_oz_09_f000071|so that its legs would not wear out.|so that its legs would not wear out.
ozma_of_oz_09_f000072|They came upon the Sawhorse standing motionless beside the garden gate, but when Dorothy was introduced to him he bowed politely and blinked his eyes,|They came upon the Sawhorse standing motionless beside the garden gate, but when Dorothy was introduced to him he bowed politely and blinked his eyes,
ozma_of_oz_09_f000073|which were knots of wood, and wagged his tail, which was only the branch of a tree.|which were knots of wood, and wagged his tail, which was only the branch of a tree.
ozma_of_oz_09_f000074|What a remarkable thing, to be alive! exclaimed Dorothy.|What a remarkable thing, to be alive! exclaimed Dorothy.
ozma_of_oz_09_f000075|I quite agree with you, replied the Sawhorse, in a rough but not unpleasant voice. A creature like me has no business to live, as we all know.|I quite agree with you, replied the Sawhorse, in a rough but not unpleasant voice. A creature like me has no business to live, as we all know.
ozma_of_oz_09_f000076|But it was the magic powder that did it, so I cannot justly be blamed.|But it was the magic powder that did it, so I cannot justly be blamed.
ozma_of_oz_09_f000077|Of course not, said Dorothy. And you seem to be of some use, 'cause I noticed the Scarecrow riding upon your back.|Of course not, said Dorothy. And you seem to be of some use, 'cause I noticed the Scarecrow riding upon your back.
ozma_of_oz_09_f000078|Oh, yes; I'm of use, returned the Sawhorse; and I never tire, never have to be fed, or cared for in any way.|Oh, yes; I'm of use, returned the Sawhorse; and I never tire, never have to be fed, or cared for in any way.
ozma_of_oz_09_f000079|Are you intel'gent? asked the girl.|Are you intel'gent? asked the girl.
ozma_of_oz_09_f000080|Not very, said the creature. It would be foolish to waste intelligence on a common Sawhorse, when so many professors need it.|Not very, said the creature. It would be foolish to waste intelligence on a common Sawhorse, when so many professors need it.
ozma_of_oz_09_f000081|But I know enough to obey my masters, and to gid-dup, or whoa, when I'm told to. So I'm pretty well satisfied.|But I know enough to obey my masters, and to gid-dup, or whoa, when I'm told to. So I'm pretty well satisfied.
ozma_of_oz_09_f000082|That night Dorothy slept in a pleasant little bed-chamber next to that occupied by Ozma of Oz,|That night Dorothy slept in a pleasant little bed-chamber next to that occupied by Ozma of Oz,
ozma_of_oz_09_f000083|and Billina perched upon the foot of the bed and tucked her head under her wing and slept as soundly in that position as did Dorothy upon her soft cushions.|and Billina perched upon the foot of the bed and tucked her head under her wing and slept as soundly in that position as did Dorothy upon her soft cushions.
ozma_of_oz_09_f000084|But before daybreak every one was awake and stirring, and soon the adventurers were eating a hasty breakfast in the great dining-room of the palace.|But before daybreak every one was awake and stirring, and soon the adventurers were eating a hasty breakfast in the great dining-room of the palace.
ozma_of_oz_09_f000085|Ozma sat at the head of a long table, on a raised platform, with Dorothy on her right hand and the Scarecrow on her left.|Ozma sat at the head of a long table, on a raised platform, with Dorothy on her right hand and the Scarecrow on her left.
ozma_of_oz_09_f000086|The Scarecrow did not eat, of course; but Ozma placed him near her so that she might ask his advice about the journey while she ate.|The Scarecrow did not eat, of course; but Ozma placed him near her so that she might ask his advice about the journey while she ate.
ozma_of_oz_09_f000087|Lower down the table were the twenty-seven warriors of Oz, and at the end of the room the Lion and the Tiger were eating out of a kettle that had been placed upon the floor,|Lower down the table were the twenty-seven warriors of Oz, and at the end of the room the Lion and the Tiger were eating out of a kettle that had been placed upon the floor,
ozma_of_oz_09_f000088|while Billina fluttered around to pick up any scraps that might be scattered.|while Billina fluttered around to pick up any scraps that might be scattered.
ozma_of_oz_09_f000089|It did not take long to finish the meal, and then the Lion and the Tiger were harnessed to the chariot and the party was ready to start for the Nome King's Palace.|It did not take long to finish the meal, and then the Lion and the Tiger were harnessed to the chariot and the party was ready to start for the Nome King's Palace.
ozma_of_oz_09_f000090|First rode Ozma, with Dorothy beside her in the golden chariot and holding Billina fast in her arms. Then came the Scarecrow on the Sawhorse,|First rode Ozma, with Dorothy beside her in the golden chariot and holding Billina fast in her arms. Then came the Scarecrow on the Sawhorse,
ozma_of_oz_09_f000091|with the Tin Woodman and Tiktok marching side by side just behind him.|with the Tin Woodman and Tiktok marching side by side just behind him.
ozma_of_oz_09_f000092|After these tramped the Army, looking brave and handsome in their splendid uniforms.|After these tramped the Army, looking brave and handsome in their splendid uniforms.
ozma_of_oz_09_f000093|The generals commanded the colonels and the colonels commanded the majors and the majors commanded the captains and the captains commanded the private,|The generals commanded the colonels and the colonels commanded the majors and the majors commanded the captains and the captains commanded the private,
ozma_of_oz_09_f000094|who marched with an air of proud importance because it required so many officers to give him his orders.|who marched with an air of proud importance because it required so many officers to give him his orders.
ozma_of_oz_09_f000095|And so the magnificent procession left the palace and started along the road just as day was breaking, and by the time the sun came out they had made good progress toward the valley that led to the Nome King's domain.|And so the magnificent procession left the palace and started along the road just as day was breaking, and by the time the sun came out they had made good progress toward the valley that led to the Nome King's domain.
ozma_of_oz_09_f000096|End of chapter 9.|End of chapter nine.
ozma_of_oz_10_f000001|This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.|This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.
ozma_of_oz_10_f000002|Ozma of Oz by L Frank Baum. Chapter 10. The Giant with the Hammer.|Ozma of Oz by L Frank Baum. Chapter ten. The Giant with the Hammer.
ozma_of_oz_10_f000003|The road led for a time through a pretty farm country, and then past a picnic grove that was very inviting.|The road led for a time through a pretty farm country, and then past a picnic grove that was very inviting.
